Timestamp;Headline;Hauptartikel;Link;Date;Location;Location2;Beschreibung;Place;Author
2019-04-22 13:09:00;Motorradfahrer stürzt & Unfallverursacher flieht - Polizei sucht Zeugen!; Am Samstagnachmittag (20.04.2019) stürzte ein 60-jähriger Mann mit seinem Motorrad auf der A648 in Fahrtrichtung Basel, nachdem ihn ein Autofahrer zuvor ausgebremst hatte. Der Unbekannte fuhr, ohne anzuhalten, mit seinem weißen Pkw weiter. Die Frankfurter Polizei sucht nun Zeugen.  Gegen 18.05 Uhr fuhr der 60-Jährige mit seinem schwarzen Motorrad der Marke BMW auf der A648 in Fahrtrichtung Basel. Kurz vor dem Autobahnkreuz Westkreuz Frankfurt zog plötzlich ein weißes Auto von der ganzen linken Fahrspur nach ganz rechts, unmittelbar vor den Motorradfahrer. Dieser bremste sofort, geriet dadurch jedoch ins Schleudern und stürzte. Der weiße Pkw wurde kurz langsamer, setzte jedoch seine Fahrt anschließend unbeirrt fort.  Der 60-Jährige wurde mit schweren Verletzungen stationär in ein Krankenhaus aufgenommen.  Die Frankfurter Polizei ermittelt nun wegen des Verdachts der Unfallflucht und bittet Zeugen, welche sachdienliche Hinweise geben können, sich unter der Telefonnummer 069/755-46400 an die Polizeiautobahnstation Frankfurt am Main zu wenden.    ;https://www.presseportal.de/blaulicht/pm/4970/4251296;2019-04-22 00:00:00;BAB;;Frankfurt (ots)  (em);Frankfurt;em
2019-04-20 15:00:00;Motorradfahrer verunglückt tödlich; Heute Vormittag (20.04.2019) stürzte ein 66-jähriger Motorradfahrer auf der A3 in Fahrtrichtung Köln. Er verstarb kurz darauf im Krankenhaus.  Gegen 09.25 Uhr war der 66-Jährige mit seinem Motorrad der Marke BMW auf der A3 in Fahrtrichtung Köln unterwegs. Zwischen dem Offenbacher Kreuz und der Anschlussstelle Frankfurt-Süd stürzte der Mann auf der linken Fahrspur aus bislang unbekannten Gründen mit seinem Motorrad.  Der 66-Jährige wurde mit schweren Verletzungen mit einem Hubschrauber in ein Krankenhaus verbracht, wo er wenig später verstarb.  Die A3 wurde zeitweise ab dem Offenbacher Kreuz komplett gesperrt. Es wurde auf die A661 umgeleitet. Gegen 11.20 Uhr konnte die Fahrbahn wieder freigegeben werden. Die Ermittlungen bezüglich der Unfallursache dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4250473;2019-04-20 00:00:00;BAB;;Frankfurt (ots)  (em);Frankfurt;em
2019-04-20 14:56:00;"""Car-Freitag"" - Fazit der Frankfurter Polizei";" Die Kontrolleinheit Autoposer, Raser und Tuner (KART) der Frankfurter Polizei hat am gestrigen sogenannten ""Car-Freitag"" mit der Unterstützung weiterer Polizisten im gesamten Stadtgebiet umfangreiche Kontrollen durchgeführt. Es wurden zahlreiche Geschwindigkeitsverstöße festgestellt. Einige Autos sowie Motorräder mussten aufgrund unzulässiger Veränderungen sichergestellt werden.  Bereits am frühen Nachmittag waren die Beamten gestern im Einsatz. Insgesamt wurden 295 Geschwindigkeitsverstöße festgestellt. Davon fuhren 56 Autofahrer/innen mindestens 21 km/h zu schnell. Insgesamt 16 Personen droht nun ein Fahrverbot. Der Spitzenreiter war ein BMW X5, welcher mit 110 km/h im Bereich der Mainzer Landstraße, Ecke Taunusanlage unterwegs war.  Manche Autofahrer waren zwar nicht zu schnell, stattdessen jedoch zu laut unterwegs. In 19 Fällen wurde eine Ordnungswidrigkeit wegen des Verursachens unnötigen Lärms geahndet. Bei insgesamt 3 Pkw und 3 Motorrädern waren die Abgasanlagen derart verändert, so dass der zulässige Geräuschwert überschritten wurde. Die Autos und Motorräder wurden allesamt sichergestellt. Ein Motorrad der Marke Harley-Davidson überschritt den zulässigen Standgeräuschwert von 88 Dezibel deutlich. Die Beamten maßen 112 Dezibel. Damit war das Motorrad 24 Dezibel zu laut. Bereits 10 Dezibel mehr führen dazu, dass das menschliche Ohr die Lautstärke doppelt so laut empfindet.  In einem der sichergestellten Fahrzeuge, einem Mini Cooper S, wurde eine Schreckschusspistole aufgefunden und sichergestellt. Es wird nun wegen des Verdachts des Verstoßes gegen das Waffengesetz ermittelt.  In insgesamt 18 Fällen führten technische Veränderungen an den Fahrzeugen zum Erlöschen der Betriebserlaubnis. In 19 Fällen wurde eine Mängelanzeige aufgenommen.  Es zeigt sich einmal mehr, dass solche umfangreichen Kontrollen notwendig sind. Das Fahren mit überhöhter Geschwindigkeit ist nach wie vor einer der Hauptunfallursachen. Und auch das unzulässige Verändern eines Fahrzeuges kann eine Gefahr im Straßenverkehr darstellen. Daher wird die Kontrolleinheit auch weiterhin im gesamten Stadtgebiet unterwegs sein, um die Sicherheit im Straßenverkehr zu erhöhen.    ";https://www.presseportal.de/blaulicht/pm/4970/4250471;2019-04-20 00:00:00;;;Frankfurt (ots)  (em);Frankfurt;em
2019-04-19 12:07:00;Polizei erwischt Täter auf frischer Tat;" In der vergangenen Nacht (19.04.2019) hat ein 27-jähriger Mann zwei Pkw aufgebrochen; mutmaßlich auf der Suche nach Wertgegenständen. Sein Unterfangen wurde jedoch durch die Polizei beendet. Für ihn klickten in den frühen Morgenstunden die Handschellen.  Gegen 04.35 Uhr war eine Polizeistreife im Bereich der Baseler Straße unterwegs. Aus dem Fahrzeug heraus konnten die Beamten sehen, wie ein Mann sich durch eine eingeschlagene Scheibe in einen 3er BMW hineinlehnte. Als die Beamten an dem Auto eintrafen, saß der Täter bereits auf dem Fahrersitz und hatte allerlei Fächer in dem Fahrzeug durchsucht. Bei sich hatte er einen Rucksack. Nur wenige Meter weiter, war bei einem weiteren Fahrzeug, einem Audi S1, ebenfalls die Scheibe eingeschlagen. Der Tatverdächtige wurde unmittelbar festgenommen.  Der 27-Jährige hat sich durch das Einschlagen der beiden Scheiben leichte Verletzungen zugezogen. Ein Atemalkoholtest zeigte, dass der Mann etwa 1,27 Promille hatte. Erste Ermittlungen ergaben den Verdacht, dass der mutmaßliche Täter sich möglicherweise illegal in Deutschland aufhält.  Die Ermittlungen, auch im Hinblick auf das Diebesgut sowie die Schadenssumme, dauern an. Der Tatverdächtige wird noch heute dem Haftrichter vorgeführt.    ";https://www.presseportal.de/blaulicht/pm/4970/4250047;2019-04-19 00:00:00;Gutleutviertel;;Frankfurt (ots)  (em);Frankfurt;em
2019-04-18 16:55:00;Oberaurach/Landkreis Hassberge/Bamberg/Frankfurt: Polizeipräsidium Unterfranken: -Jährige vermisst - Wer kann Hinweise geben? (Foto beachten);" verließ die Frau gemeinsam mit ihrem schwarzen Hund der Rasse ""Spitz"" ihr Wohnhaus im Ortsteil Kirchaich und ist seitdem spurlos verschwunden. Die Haßfurter Polizei kann nicht ausschließen, dass ihr etwas zugestoßen ist. Hinweise auf eine Straftat, die im Zusammenhang mit ihrem Verschwinden stehen könnte, liegen allerdings derzeit nicht vor.  Die Polizei hat zwischenzeitlich sämtliche Kontaktadressen überprüft. Den Erkenntnissen zufolge lief die 48-Jährige mit ihrem Hund in Richtung Eltmann und fuhr mit dem Zug nach Bamberg. Dort wurde sie am Samstag, den 13.04.2019, um 06:30 Uhr von der Bundespolizei im Bahnhof angetroffen und kontrolliert, da sie verbotswidrig rauchte. Zu diesem Zeitpunkt war sie allerdings noch nicht als vermisst gemeldet. Dies erfolgte erst am Montag durch Angehörige.  Vermutlich fuhr Frau Eberhart von Bamberg aus mit dem Zug weiter nach Frankfurt a. Main. Dort wurde am Samstag ihr Hund am Hauptbahnhof gegen 18.00 Uhr herrenlos gefunden und ins Tierheim gebracht. Weitere Hinweise liegen der Polizei derzeit nicht vor. Deswegen bitten die Beamten jetzt die Öffentlichkeit um deren Mithilfe. Sie fragen:  Von Frau Eberhart liegt folgende Beschreibung vor: Sie ist 180 Zentimeter groß, hat eine schlanke Figur und trug eine schwarze Lederjacke, hellgraue Sportschuhe, Jeans und ein weiß-rot gestreiftes T-Shirt.  Sachdienliche Hinweise bitte an die Polizeiinspektion Haßfurt unter Tel. 09521/927-0.    ";https://www.presseportal.de/blaulicht/pm/4970/4249794;2019-04-18 00:00:00;;;Frankfurt (ots)  Seit vergangenem Freitag wird die 48-jährige Manuela Eberhart aus Oberaurach vermisst. Ihre Spur führt nach Erkenntnissen der Haßfurter Polizei zunächst nach Bamberg und dann weiter nach Frankfurt am Main.  Am Freitagmittag (12.04.2019);Frankfurt;12.04.2019
2019-04-18 16:01:00;Unfall zwischen Auto und Straßenbahn; Heute Morgen stießen auf der Mainzer Landstraße ein Audi und eine Straßenbahn zusammen. Die Bahnstrecke war zeitweise voll gesperrt.  Gegen 09.00 Uhr war der 48-jährige Audi-Fahrer auf der Mainzer Landstraße in Richtung Nied unterwegs. Links von ihm fuhr eine Straßenbahn, ebenfalls stadtauswärts. Als der Autofahrer nach links in die Straße In der Schildwacht abbog, kam es zum Zusammenstoß mit der Bahn. Der Audi wurde auf das Hochbett der Straßenbahnen geschoben und musste abgeschleppt werden. Sowohl das Auto, als auch die Tram, sind durch den Unfall beschädigt worden. Der Sachschaden wird auf über 10.000 Euro geschätzt. Nach jetzigem Erkenntnisstand wurde niemand verletzt.  Die Straßenbahnstrecke war zwischenzeitlich für die Unfallaufnahme und Bergungsarbeiten in beide Richtungen gesperrt. Um 10.30 Uhr konnten die Bahnen wieder wie gewohnt fahren. Die genaue Unfallursache ist Gegenstand der laufenden Ermittlungen.    ;https://www.presseportal.de/blaulicht/pm/4970/4249766;2019-04-18 00:00:00;Griesheim;;Frankfurt (ots)  (ka);Frankfurt;ka
2019-04-18 14:21:00;Geschwindigkeitsmessungen; Auch in der kommenden Woche werden im Frankfurter Stadtgebiet Geschwindigkeitsmessungen durchgeführt. Die Messgeräte stehen im Bereich folgender Örtlichkeiten:  22. April 2019 Züricher Straße, Bundesautobahn 661 Richtung Autobahnkreuz Offenbach und Bad Homburg, Mainzer Landstraße, Bundesautobahn 66 Richtung Autobahnkreuz Frankfurt-Nordwest, Mörfelder Landstraße  23. April 2019 Bundesstraße 43 Anschlussstelle BAB 3, Ludwig-Landmann-Straße, Bundesautobahn 66 Krifteler Dreieck, Hanauer Landstraße, Autobahnkreuz Frankfurt BAB 3/BAB 5, Hugo-Eckener-Ring  24. April 2019 Bundesautobahn 661 Richtung Autobahnkreuz Offenbach und Bad Homburg, Mörfelder Landstraße, Mainzer Landstraße, Bundesautobahn 66 Richtung Autobahnkreuz Frankfurt-Nordwest  25. April 2019 Mainzer Landstraße, Bundesautobahn 661 Richtung Autobahnkreuz Offenbach, Ludwig-Landmann-Straße, Bundesautobahn 66 Richtung Autobahnkreuz Frankfurt-Nordwest, Mörfelder Landstraße, Bundesautobahn 66 Krifteler Dreieck  26. April 2019 Autobahnkreuz Frankfurt BAB 3/BAB 5, Ludwig-Landmann-Straße, Bundesstraße 43 Anschlussstelle BAB 3, Hanauer Landstraße, Bundesautobahn 66 Krifteler Dreieck, Hugo-Eckener-Ring  Die Geschwindigkeitsmessungen werden fortgesetzt.    ;https://www.presseportal.de/blaulicht/pm/4970/4249612;2019-04-18 00:00:00;Stadtgebiet;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-18 14:18:00;Wohnungsbrand; Die 68-jährige Mieterin einer Wohnung in der Offenbacher Landstraße wollte am Mittwoch, den 17. April 2019, gegen 15.25 Uhr, auf dem Herd in ihrer Küche Öl in einem Topf erhitzen. Sie verließ die Küche und wurde erst wieder aufmerksam, als Rauch durch die Wohnung zog. Die Frau verständigte die Feuerwehr und verließ ihre Wohnung. Diese ist durch den entstandenen Rauchschaden momentan nicht bewohnbar. Die Küche wurde komplett zerstört. Das Haus musste zum Teil evakuiert werden. Ein 9-jähriger Junge sowie die 68-Jährige wurden mit Verdacht auf Rauchgasintoxikation in Krankenhäuser verbracht.    ;https://www.presseportal.de/blaulicht/pm/4970/4249607;2019-04-18 00:00:00;Oberrad;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-18 14:14:00;Zeugensuche; Am Mittwoch, den 17. April 2019, gegen 22.10 Uhr, ereignete sich auf der Tank- und Rastanlage Taunusblick ein Verkehrsunfall, bei dem sich ein Lkw den Tank aufriss.  Der Sattelzug fuhr zu der genannten Uhrzeit auf die Rastanlage und dann verbotswidrig auf einen den Lkw-Parkplatz begrenzenden und mit hohen Bordsteinen eingefassten Grünstreifen. Beim Überqueren des Grünstreifens überfuhr er einen Baumstumpf, der dem Lkw den Tank aufriss. Offensichtlich hatte er sich dabei festgefahren und musste zurücksetzen, um den Lastzug wieder frei zu bekommen. Ohne sich um den Schaden zu kümmern, setzte der Fahrer seine Fahrt auf der BAB 5 in Richtung Darmstadt fort. Bei dem Sattelzug soll es sich möglicherweise um einen weißen DAF mit weißem Auflieger mit grauer Plane und ausländischem Kennzeichen gehandelt haben.  Die Spur des auslaufenden Dieselkraftstoffes ließ sich von der BAB 5 in Richtung Darmstadt, auf der B43 zur Auffahrt Kelsterbach, auf die BAB 3 bis Autobahndreieck Mönchhof, auf der BAB 67 Richtung Darmstadt (mit einem Schwenk über den Parkplatz Neuhöfer Tann), weiter auf der BAB 67 bis zum Autobahndreieck Rüsselsheim und auf der BAB 60 bis zur Landesgrenze Rheinland-Pfalz verfolgen. Trotz umgehender Fahndung in Hessen und Rheinland-Pfalz konnte der Sattelzug nicht mehr festgestellt werden.  Die Abfahrt der Tank- und Rastanlage Taunusblick musste wegen der erforderlichen Reinigungsarbeiten bis gegen 23.50 Uhr gesperrt werden.  Die Polizei sucht in diesem Zusammenhang Zeugen, die Angaben zu dem flüchtigen Sattelzug bzw. zu dessen Fahrer machen können. Diese werden gebeten, sich mit der Polizeiautobahnstation Frankfurt (Telefonnummer: 069/755-46400) oder jeder anderen Polizeidienststelle in Verbindung zu setzen.    ;https://www.presseportal.de/blaulicht/pm/4970/4249599;2019-04-18 00:00:00;Bundesautobahn;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-17 16:25:00;Festnahme eines Jugendlichen;" Gestern (16.04.2019) hat ein 14-Jähriger gleich mehrere Jugendliche in der Innenstadt bedroht sowie erpresst und auf diesem Wege Bargeld erbeutet. Für ihn klickten wenig später die Handschellen. Er soll noch heute dem Haftrichter vorgeführt werden.  Gegen 15.08 Uhr sprach ein Jugendlicher zwei 14-Jährige in der Schäfergasse an und bat die beiden darum, ihm ein Smartphone zu leihen, damit er telefonieren könne. Hilfsbereit lieh einer der beiden ihm das Handy aus. Statt zu telefonieren, steckte der Unbekannte dieses jedoch ein und führte die beiden jungen Männer in eine Seitenstraße. Dort bedrohte er sie und forderte sie dazu auf, ihr Bargeld herauszugeben. Dieser Aufforderungen kamen sie nach und händigten ihm insgesamt etwa 20 Euro in bar aus. Damit zeigte sich der Täter zufrieden und händigte das Smartphone wieder aus. Anschließend ergriff er die Flucht.  Da die Masche sich zu bewähren schien, wartete der Täter nicht lange und schlug etwa 7 Minuten später erneut zu. Dieses Mal in der Zeil, auf der Höhe der Hauptwache. Er wandte sich an drei junge Männer, zwei 15- und einen 16-Jährigen, und fragte erneut nach einem Mobiltelefon. Einer der beiden 15-Jährigen überreichte es ihm daraufhin. Sofort verschwand dieses in der Hosentasche des Unbekannten. Dieser bedrohte den 16-Jährigen und forderte ihn dazu auf, sein Bargeld herauszugeben. Das Opfer überreichte ihm daraufhin knapp über 100 Euro. Der Täter nahm das Bargeld an sich, gab das Handy wieder heraus und floh daraufhin.  Sofort leitete die alarmierte Polizei umfangreiche Fahndungsmaßnahmen ein; mit Erfolg. Unter anderem hatte ihn ein Knutschfleck am Hals verraten. Für den 14-jährigen mutmaßlichen Täter klickten die Handschellen.  Erste Ermittlungen haben ergeben, dass sich der Tatverdächtige möglicherweise für weitere Taten verantworten muss. Er wird heute dem Haftrichter vorgeführt. Die Ermittlungen dauern an.    ";https://www.presseportal.de/blaulicht/pm/4970/4248716;2019-04-17 00:00:00;Innenstadt;;Frankfurt (ots)  (em);Frankfurt;em
2019-04-17 15:29:00;Lastwagen umgekippt; Gestern Nachmittag fiel ein Lastwagen auf der A3, Höhe Anschlussstelle Kelsterbach, um, verlor seine Ladung und beschädigte dadurch ein weiteres Auto. Die Autobahn musste kurzzeitig voll gesperrt werden.  Gegen 14.20 Uhr musste ein Lastwagen, der auf seinem Anhänger Baumstämme geladen hatte, verkehrsbedingt abbremsen, verlor die Kontrolle über sein Fahrzeug und kippte schließlich um. Da der Lastwagen noch ein Stück weit über die Straße geschliffen wurde, entstanden Beschädigungen im Straßenbelag. Ein vorbeifahrender Audi wurde von einem der Baumstämme getroffen und ebenfalls beschädigt. Glücklicherweise trugen weder der 41-jährige Lastwagenfahrer, noch der 53-jährige Audi-Fahrer Verletzungen davon. Der entstandene Sachschaden kann aktuell noch nicht beziffert werden.  Das verlorene Langholz konnte zunächst hinter die Leitplanke verlagert werden, sodass die Vollsperrung der Autobahn bereits um 14.50 Uhr wieder aufgehoben wurde. Die Unfallursache ist Gegenstand der laufenden Ermittlungen.    ;https://www.presseportal.de/blaulicht/pm/4970/4248646;2019-04-17 00:00:00;Bundesautobahn;;Frankfurt (ots)  (ka);Frankfurt;ka
2019-04-17 13:27:00;Frau an Straßenbahnhaltestelle verletzt; Eine 77-jährige Frankfurterin befand sich am Dienstag, den 16. April 2019, gegen 11.35 Uhr, an der Straßenbahnhaltestelle Bornheim-Mitte. Dort geriet sie aus noch unbekannten Gründen in eine zunächst verbale Auseinandersetzung mit einem Mann. Im Verlauf dieser Auseinandersetzung begann der Unbekannte immer wieder die Frau zu schlagen und zu schubsen. Durch einen dieser Schläge stürzte die Geschädigte an eine Hauswand und zog sich eine Kopfplatzwunde zu.  Ein Zeuge konnte der Polizei mitteilen, dass der Unbekannte in eine Straßenbahn der Linie 12 in Richtung Eissporthalle eingestiegen war. Die Bahn konnte in Höhe Ratsweg/Festplatz angehalten werden, der Tatverdächtige befand sich jedoch nicht mehr darin. Er hatte die Straßenbahn an der Haltestelle Eissporthalle bereits verlassen. Eine sofort eingeleitete Fahndung verlief negativ. Die Verletzte war mittlerweile in ein Krankenhaus verbracht worden, wo sie stationär aufgenommen wurde.  Der Täter wird beschrieben als etwa 55 Jahre alt mit grauem Haar. Trug eine beige/braune Weste (nach Art einer Anglerweste) und führte einen Jutebeutel mit sich.    ;https://www.presseportal.de/blaulicht/pm/4970/4248399;2019-04-17 00:00:00;Bornheim;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-17 13:24:00;Zeugensuche!; Nach dem bisherigen Ermittlungsstand gerieten am Dienstag, den 16. April 2019, gegen 20.55 Uhr, in der Dortelweiler Straße, in Höhe des Anwesens Nummer 121, vier Männer in eine Auseinandersetzung. Auf der einen Seite dürfte es sich dabei um einen 34-jährigen serbischen Staatsangehörigen zusammen mit einem 29-jährigen französischen Staatsangehörigen sowie um zwei Männer im Alter von 28 Jahren, ein deutscher und ein türkischer Staatsangehöriger, gehandelt haben. Vermutlich durch Hieb- und Stichwaffen erlitten die beiden 28-Jährigen sowie der 34-Jährige zum Teil schwere Verletzungen. Danach verließen beide Parteien den Tatort und suchten Krankenhäuser auf.  In diesem Zusammenhang sucht die Frankfurter Polizei Zeugen, die Hinweise zum Tatablauf oder zum Hintergrund des Geschehens geben können. Diese werden gebeten, sich unter der Telefonnummer 069-75551199 zu melden.    ;https://www.presseportal.de/blaulicht/pm/4970/4248391;2019-04-17 00:00:00;Nordend;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-16 16:29:00;Schwerer Verkehrsunfall; Heute, am 16. April 2019, gegen 12.05 Uhr, wurde eine Funkstreife der Frankfurter Polizeiautobahnstation zu einem Pannenfahrzeug gerufen, welches auf dem Standstreifen der BAB 3 zwischen dem Autobahnkreuz Frankfurt und der Anschlussstelle Kelsterbach stand. Das Fahrzeug, ein Mercedes, hatte zuvor einen Bremskeil überfahren, den vermutlich ein Lkw verloren haben dürfte. Während ein Beamter zu dem vor seinem Fahrzeug stehenden Fahrer ging, saß die Fahrerin des Streifenwagens mit eingeschaltetem Blaulicht am Steuer des Funkstreifen-BMW. Zu diesem Zeitpunkt schlug ein Kleintransporter mit seinem Heck in das Heck des Polizeifahrzeuges ein. Der BMW wurde dabei noch auf den Mercedes geschoben. Offensichtlich war der Fahrer des Kleintransporters zunächst in die linke Betonwand und dann in die rechte Betonwand geprallt. Die Untersuchungen zur Unfallursache dauern an. Verletzt wurden der Fahrer des Mercedes, die Polizeibeamten im BMW sowie der Fahrer des Transporters.    ;https://www.presseportal.de/blaulicht/pm/4970/4247675;2019-04-16 00:00:00;Bundesautobahn;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-16 11:53:00;Verkehrsunfall; Ein 61-jähriger Mann aus Nidderau befuhr am Montag, den 15. April 2019, gegen 16.20 Uhr, mit seinem VW Golf die Heiligkreuzgasse. In Höhe der Hausnummer 34 dürfte der Mann eine Herzattacke erlitten haben, weswegen er die Kontrolle über sein Fahrzeug verlor. Dieses prallte auf einen dort geparkten Audi, der auf einen Fiat und der wiederum auf einen Golf geschoben wurde. Der 61-Jährige wurde sofort in ein Krankenhaus verbracht, wo er stationär aufgenommen wurde. Weitere Personen wurden nicht verletzt. Der bei dem Unfall entstandene Sachschaden dürfte sich auf insgesamt etwa 35.000 EUR beziffern.    ;https://www.presseportal.de/blaulicht/pm/4970/4247220;2019-04-16 00:00:00;Innenstadt;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-16 11:52:00;Pkw aufgebrochen; Ein bislang unbekannter Täter schlug am Montag, den 15. April 2019, gegen 18.20 Uhr, die Scheibe der Beifahrertür eines in der Buchenrodestraße geparkten BMW ein. Aus dem Fahrzeug entwendete er eine schwarze Handtasche, in der sich u.a. die Personalunterlagen der 18-jährigen Geschädigten sowie Scheckkarte und Geldbörse mit etwa 20 EUR befanden.  Nach der Tat flüchtete der Unbekannte mit einem Fahrrad in Richtung der Sandhöfer Allee. Zeugen, die dies beobachteten beschreiben den Täter wie folgt:  20-40 Jahre alt, braune Haare, südländisches Erscheinungsbild, insgesamt dunkel gekleidet. Hatte eine Baseballmütze ins Gesicht gezogen und führte eine schwarze Umhängetasche mit sich. Benutzte ein schwarzes Trekkingfahrrad mit einem Korb am Lenker.    ;https://www.presseportal.de/blaulicht/pm/4970/4247218;2019-04-16 00:00:00;Niederrad;;Frankfurt (ots)  (fue);Frankfurt;fue
2019-04-16 11:51:00;Geklauter Roller schnell wiedergefunden;" Einen gestern Abend in der Innenstadt geklauten Roller, fanden Polizisten einige Stunden später im Stadtteil Eschersheim wieder und konnten ihn an den glücklichen Besitzer aushändigen.  Gegen 18.20 Uhr stellte der 29-Jährige seinen Roller der Marke ""REX"" in der Große Eschenheimer Straße ab. Leider vergaß er den Schlüssel im Zündschloss. Als er gegen 21.30 Uhr mit seinem Roller weiterfahren wollte, war dieser nicht mehr da, sodass er zum 1. Polizeirevier ging, um dort Anzeige zu erstatten. Die dortigen Polizeibeamten veranlassten sofort eine Fahndung nach dem Roller. Polizisten des 12. Polizeireviers in Eschersheim hörten diese und fanden tatsächlich den gesuchten Roller in der Niedwiesenstraße. Auf diesem saßen drei Jugendliche, die sofort abhauten, als sie die Beamten erblickten. Die Jugendlichen konnten, trotz intensiver Fahndungsmaßnahmen, nicht mehr angetroffen werden.  Den Roller mit Schlüssel ließen sie jedoch stehen, sodass beides an den dankbaren Besitzer zurückgegeben werden konnte.    ";https://www.presseportal.de/blaulicht/pm/4970/4247217;2019-04-16 00:00:00;Innenstadt;Eschersheim;Frankfurt (ots)  (ka);Frankfurt;ka
2019-04-16 11:51:00;Drogendealer rennt bei Kontrolle weg;Nicht ganz ungefährlich war das Verhalten eines mutmaßlichen Drogendealers, der gestern Nachmittag auf der Hügelstraße von Beamten der AG Siedlung kontrolliert wurden.  Der 26-Jährige war in Begleitung zweier Freunde, als ihn die Beamten kontrollieren wollten. Die Anweisung stehen zu bleiben, ignorierte er nicht ohne Grund, wie sich später herausstellen sollte. Also rannte der 26-Jährige los, quer über die Hügelstraße. Ein Lkw-Fahrer bremste gerade noch rechtzeitig und verhinderte so einen folgenschweren Zusammenstoß mit dem Flüchtigen. In einer angrenzenden Parkanlage konnte der Mann schließlich eingeholt und vorläufig festgenommen werden. Eine Plastikdose, die der 26-Jährige auf seiner Flucht weggeschmissen hatte, enthielt mehrere Verkaufsportionen Haschisch - insgesamt rund 60 Gramm. Daher entschieden sich die Ermittler für eine Wohnungsdurchsuchung bei dem 26-Jährigen. Hier konnten zwar keine weiteren Beweismittel mehr aufgefunden werden, jedoch kam es beim Betreten der Wohnung zu einer Auseinandersetzung mit dem 25-jährigen Bruder des Verdächtigen. Dieser war zu Hause, als die Ermittler hereinkamen und griff diese sofort körperlich an. Als sich die Lage beruhigt hatte und die Wohnung durchsucht war, wurden beide Brüder vor Ort entlassen.    ;https://www.presseportal.de/blaulicht/pm/4970/4247216;2019-04-16 00:00:00;Dornbusch;;Frankfurt (ots)  (ne);Frankfurt;ne
2019-04-15 15:23:00;-jähriger Autofahrer flüchtet nicht ohne Grund; Nach einer Verfolgungsfahrt mit der Polizei, die in der Hedderichstraße endete, stellte sich heraus, dass der Autofahrer gestern Abend gleich mehrere Verstöße begangen hatte.  Die Polizeibeamten wollten den Audi-Fahrer in der Darmstädter Landstraße kontrollieren. Statt anzuhalten flüchtete der junge Mann jedoch, fuhr viel zu schnell über mehrere rote Ampeln und bremste auf der Ignatz-Bubis-Brück unvermittelt so stark ab, dass es fast zu einem Unfall mit dem hinter ihn fahrenden Streifenwagen kam. Danach ging die riskante Flucht weiter und der 24-Jährige fuhr seitlich gegen einen Streifenwagen. Auch das hielt ihn nicht davon ab, weiterzufahren. Letztendlich gelang es den Polizisten den Wagen in der Hedderichstraße zu stoppen. Da der Fahrer sich weigerte aus dem Fahrzeug auszusteigen, mussten die Beamten ihn hinausziehen. Er sperrte sich so massiv gegen seine Festnahme, dass ein Polizeibeamter Schürfwunden am Knie erlitt.  Bei der anschließenden Kontrolle stellte sich heraus, dass der 24-Jährige keine Fahrerlaubnis hat, die Kennzeichen nicht zu dem Audi gehörten, das Auto als gestohlen gemeldet war und keinen Versicherungsschutz hat. Außerdem lag ein Haftbefehl gegen den Autofahrer vor, weshalb er in Gewahrsam genommen wurde.  Die Ermittlungen dauern an.    ;https://www.presseportal.de/blaulicht/pm/4970/4246508;2019-04-15 00:00:00;Sachsenhausen;;Frankfurt (ots)  (ka);Frankfurt;ka
2019-04-15 14:21:00;Schreckschusswaffen sichergestellt; Am späten Sonntagnachmittag wurden Polizeibeamte wegen einer verdächtigen Wahrnehmung in die Hirtenstraße gerufen und stellten dort mehrere Anscheins- und Schreckschusswaffen sicher.  Gegen 17.30 Uhr meldete ein Zeuge der Polizei, dass er zwei Männer, die augenscheinlich Waffen trugen, vor einer Lagerhalle in der Hirtenstraße gesehen habe. Daraufhin nahmen Beamte die zwei Männer fest. In der Halle, die sich in Privatbesitz befindet, fanden sie verschiedene Anscheins- und Schreckschusswaffen, welche sie sicherstellten.  Die Männer, 36 und 31 Jahre alt, wurden nach Abschluss der polizeilichen Maßnahmen wieder auf freien Fuß gesetzt. Die Ermittlungen bezüglich der strafrechtlichen Relevanz der gefundenen Waffen wurden aufgenommen. Die ersten Ermittlungen ergaben, dass die Männer geplant haben könnten, die Waffen für einen Videodreh zu nutzen. Die Erlaubnis seitens des Hallenbesitzers für Dreharbeiten in der Halle lag, nach aktuellem Kenntnisstand, vor.    ;https://www.presseportal.de/blaulicht/pm/4970/4246388;2019-04-15 00:00:00;Gutleutviertel;;Frankfurt (ots)  (ka);Frankfurt;ka
